,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day,normalized_attendance,normalized_attendance2
1213,2017,8,9/18/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,9,18,0.894736842,2
1214,2017,11,10/20/2017,0,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,10,20,0.857142857,2
1215,2017,10,10/13/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,13,1,2
1216,2017,6,9/5/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,9,5,0.928571429,2
1217,2017,5,8/31/2017,2,2,7,2,6,12,0,4,2,24,1,22,1,1,2017,8,31,0.916666667,2
1218,2017,8,9/18/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,9,18,1,2
1219,2017,5,8/31/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,31,1,2
1220,2017,6,9/6/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,9,6,1,2
1221,2017,1,8/3/2017,2,0,8,0,6,12,0,4,0,49,3,49,2,1,2017,8,3,1,2
1222,2017,8,9/19/2017,3,2,8,0,6,11,0,4,0,40,3,32,2,1,2017,9,19,0.8,2
1223,2017,0,7/26/2017,4,0,8,0,6,12,0,0,0,50,3,46,2,1,2017,7,26,0.92,2
1224,2017,7,9/12/2017,3,2,8,0,6,11,0,4,0,40,3,38,2,1,2017,9,12,0.95,2
1225,2017,4,8/22/2017,3,2,8,0,6,11,0,4,0,40,3,35,2,1,2017,8,22,0.875,2
1226,2017,4,8/22/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,22,1,2
1227,2017,4,8/23/2017,4,0,8,0,6,12,0,0,0,50,3,37,2,1,2017,8,23,0.74,2
1228,2017,2,8/8/2017,3,2,8,0,6,11,0,4,0,40,3,33,2,1,2017,8,8,0.825,2
1229,2017,5,9/1/2017,0,0,8,0,6,11,0,4,0,44,3,28,1,1,2017,9,1,0.636363636,2
1230,2017,12,10/25/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,10,25,1,2
1231,2017,1,8/3/2017,2,3,8,0,6,7,0,2,0,40,2,40,2,1,2017,8,3,1,2
1232,2017,5,8/29/2017,3,2,8,0,6,11,0,4,0,40,3,36,2,1,2017,8,29,0.9,2
1233,2017,5,8/29/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,29,1,2
1234,2017,4,8/22/2017,3,0,8,0,6,11,0,0,0,46,3,46,2,1,2017,8,22,1,2
1235,2017,4,8/24/2017,2,0,8,0,6,12,0,4,0,49,3,49,2,1,2017,8,24,1,2
1236,2017,2,8/8/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,8,1,2
1237,2017,1,8/3/2017,2,2,8,0,6,11,0,0,0,45,3,44,2,1,2017,8,3,0.977777778,2
1238,2017,2,8/11/2017,0,0,8,0,6,11,0,4,0,44,3,28,1,1,2017,8,11,0.636363636,2
1239,2017,11,10/20/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,10,20,1,2
1240,2017,3,8/16/2017,4,0,8,0,6,12,0,0,0,50,3,44,2,1,2017,8,16,0.88,2
1241,2017,5,8/29/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,29,1,2
1242,2017,1,7/31/2017,1,1,8,0,5,24,0,4,2,22,2,21,1,1,2017,7,31,0.954545455,2
1243,2017,7,9/12/2017,3,3,8,0,6,11,0,4,0,41,3,40,2,1,2017,9,12,0.975609756,2
1244,2017,4,8/22/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,22,1,2
1245,2017,2,8/10/2017,2,0,8,0,6,12,0,4,0,49,3,36,2,1,2017,8,10,0.734693878,2
1246,2017,5,9/1/2017,0,2,8,0,6,11,0,4,0,42,3,39,2,1,2017,9,1,0.928571429,2
1247,2017,2,8/8/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,8,1,2
1248,2017,2,8/8/2017,3,0,8,0,6,11,0,0,0,46,3,44,2,1,2017,8,8,0.956521739,2
1249,2017,1,8/3/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,3,1,2
1250,2017,7,9/13/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,9,13,1,2
1251,2017,5,8/29/2017,3,0,8,0,6,11,0,0,0,46,3,29,1,1,2017,8,29,0.630434783,2
1252,2017,8,9/22/2017,0,2,8,0,6,11,0,4,0,42,3,33,2,1,2017,9,22,0.785714286,2
1253,2017,11,10/19/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,10,19,1,2
1254,2017,2,8/7/2017,1,1,8,0,5,24,0,4,2,22,2,22,1,1,2017,8,7,1,2
1255,2017,2,8/10/2017,2,2,8,0,6,11,0,0,0,45,3,42,2,1,2017,8,10,0.933333333,2
1256,2017,8,9/19/2017,3,0,8,0,6,11,0,0,0,46,3,42,2,1,2017,9,19,0.913043478,2
1257,2017,10,10/11/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,10,11,1,2
1258,2017,10,10/11/2017,4,0,8,0,6,12,0,0,0,50,3,43,2,1,2017,10,11,0.86,2
1259,2017,4,8/24/2017,2,3,8,0,6,7,0,2,0,40,2,21,1,1,2017,8,24,0.525,1
1260,2017,8,9/19/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,9,19,1,2
1261,2017,3,8/16/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,8,16,1,2
1262,2017,3,8/18/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,18,1,2
1263,2017,7,9/13/2017,4,1,8,0,6,11,0,0,0,50,3,39,2,1,2017,9,13,0.78,2
1264,2017,10,10/9/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,10,9,1,2
1265,2017,3,8/15/2017,3,0,8,0,6,11,0,0,0,46,3,44,2,1,2017,8,15,0.956521739,2
1266,2017,1,7/31/2017,1,0,8,0,5,15,0,4,2,26,1,21,1,1,2017,7,31,0.807692308,2
1267,2017,7,9/11/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,9,11,1,2
1268,2017,7,9/12/2017,3,0,8,0,6,11,0,0,0,46,3,46,2,1,2017,9,12,1,2
1269,2017,10,10/11/2017,4,2,8,0,6,11,0,4,2,35,3,30,1,1,2017,10,11,0.857142857,2
1270,2017,7,9/12/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,9,12,1,2
1271,2017,4,8/23/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,8,23,1,2
1272,2017,11,10/17/2017,3,2,8,0,6,11,0,4,0,40,3,40,2,1,2017,10,17,1,2
1273,2017,11,10/17/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,10,17,1,2
1274,2017,3,8/18/2017,0,0,8,0,6,11,0,4,0,44,3,44,2,1,2017,8,18,1,2
1275,2017,2,8/11/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,11,1,2
1276,2017,7,9/11/2017,1,1,8,0,5,24,0,4,2,22,2,19,1,1,2017,9,11,0.863636364,2
1277,2017,11,10/20/2017,0,0,8,0,6,11,0,4,0,44,3,37,2,1,2017,10,20,0.840909091,2
1278,2017,9,10/5/2017,2,0,8,0,6,12,0,4,0,49,3,41,2,1,2017,10,5,0.836734694,2
1279,2017,8,9/21/2017,2,0,8,0,6,12,0,4,0,49,3,41,2,1,2017,9,21,0.836734694,2
1280,2017,3,8/15/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,8,15,1,2
1281,2017,0,7/26/2017,4,2,8,0,6,11,0,4,2,35,3,31,1,1,2017,7,26,0.885714286,2
1282,2017,5,8/31/2017,2,0,8,0,6,12,0,4,0,49,3,33,2,1,2017,8,31,0.673469388,2
1283,2017,3,8/14/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,14,1,2
1284,2017,11,10/19/2017,2,3,8,0,6,7,0,2,0,40,2,28,1,1,2017,10,19,0.7,2
1285,2017,7,9/11/2017,1,0,8,0,0,10,0,4,2,33,2,24,1,1,2017,9,11,0.727272727,2
1286,2017,6,9/7/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,9,7,1,2
1287,2017,6,9/6/2017,4,0,8,0,6,12,0,0,0,50,3,9,1,1,2017,9,6,0.18,0
1288,2017,3,8/16/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,8,16,1,2
1289,2017,1,7/31/2017,1,0,8,0,0,10,0,4,2,33,2,33,2,1,2017,7,31,1,2
1290,2017,1,7/31/2017,1,2,8,0,6,11,0,4,0,17,3,16,1,1,2017,7,31,0.941176471,2
1291,2017,8,9/22/2017,0,0,8,0,6,11,0,4,0,44,3,39,2,1,2017,9,22,0.886363636,2
1292,2017,11,10/19/2017,2,0,8,0,6,12,0,4,0,49,3,33,2,1,2017,10,19,0.673469388,2
1293,2017,2,8/7/2017,1,0,8,0,5,15,0,4,2,26,1,17,1,1,2017,8,7,0.653846154,2
1294,2017,12,10/23/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,10,23,1,2
1295,2017,5,8/30/2017,4,0,8,0,6,12,0,0,0,50,3,35,2,1,2017,8,30,0.7,2
1296,2017,1,8/2/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,8,2,1,2
1297,2017,6,9/7/2017,2,2,8,0,6,11,0,0,0,45,3,38,2,1,2017,9,7,0.844444444,2
1298,2017,10,10/12/2017,2,2,8,0,6,11,0,0,0,45,3,40,2,1,2017,10,12,0.888888889,2
1299,2017,4,8/24/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,24,1,2
1300,2017,6,9/7/2017,2,3,8,0,6,7,0,2,0,40,2,34,2,1,2017,9,7,0.85,2
1301,2017,7,9/13/2017,4,2,8,0,6,11,0,4,2,35,3,29,1,1,2017,9,13,0.828571429,2
1302,2017,5,8/28/2017,1,0,8,0,5,15,0,4,2,26,1,14,1,1,2017,8,28,0.538461538,1
1303,2017,10,10/9/2017,1,0,8,0,0,10,0,4,2,33,2,30,1,1,2017,10,9,0.909090909,2
1304,2017,4,8/25/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,25,1,2
1305,2017,3,8/15/2017,3,2,8,0,6,11,0,4,0,40,3,40,2,1,2017,8,15,1,2
1306,2017,9,10/5/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,10,5,1,2
1307,2017,0,7/26/2017,4,1,8,0,6,11,0,0,0,50,3,50,2,1,2017,7,26,1,2
1308,2017,8,9/19/2017,3,3,8,0,6,11,0,4,0,41,3,31,1,1,2017,9,19,0.756097561,2
1309,2017,11,10/17/2017,3,0,8,0,6,11,0,0,0,46,3,42,2,1,2017,10,17,0.913043478,2
1310,2017,3,8/14/2017,1,0,8,0,0,10,0,4,2,33,2,33,2,1,2017,8,14,1,2
1311,2017,6,9/7/2017,2,0,8,0,6,12,0,4,0,49,3,46,2,1,2017,9,7,0.93877551,2
1312,2017,1,8/2/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,8,2,1,2
1313,2017,7,9/11/2017,1,0,8,0,5,15,0,4,2,26,1,16,1,1,2017,9,11,0.615384615,2
1314,2017,5,8/28/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,28,1,2
1315,2017,10,10/10/2017,3,1,8,2,6,12,0,4,2,24,1,23,1,1,2017,10,10,0.958333333,2
1316,2017,10,10/9/2017,1,0,8,0,5,15,0,4,2,26,1,8,1,1,2017,10,9,0.307692308,1
1317,2017,10,10/9/2017,1,0,8,0,5,15,0,4,2,26,1,8,1,1,2017,10,9,0.307692308,1
1318,2017,5,8/30/2017,4,2,8,0,6,11,0,4,2,35,3,32,2,1,2017,8,30,0.914285714,2
1319,2017,5,8/31/2017,2,3,8,0,6,7,0,2,0,40,2,34,2,1,2017,8,31,0.85,2
1320,2017,4,8/25/2017,0,0,8,0,6,11,0,4,0,44,3,40,2,1,2017,8,25,0.909090909,2
1321,2017,1,8/4/2017,0,0,8,0,6,11,0,4,0,44,3,30,1,1,2017,8,4,0.681818182,2
1322,2017,10,10/13/2017,0,0,8,0,6,11,0,4,0,44,3,44,2,1,2017,10,13,1,2
1323,2017,3,8/14/2017,1,0,8,0,5,15,0,4,2,26,1,15,1,1,2017,8,14,0.576923077,1
1324,2017,11,10/17/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,10,17,1,2
1325,2017,1,8/2/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,8,2,1,2
1326,2017,11,10/16/2017,1,0,8,0,0,10,0,4,2,33,2,23,1,1,2017,10,16,0.696969697,2
1327,2017,8,9/20/2017,4,1,8,0,6,11,0,0,0,50,3,45,2,1,2017,9,20,0.9,2
1328,2017,5,8/28/2017,1,0,8,0,0,10,0,4,2,33,2,19,1,1,2017,8,28,0.575757576,1
1329,2017,10,10/10/2017,3,2,8,0,6,11,0,4,0,40,3,37,2,1,2017,10,10,0.925,2
1330,2017,3,8/15/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,8,15,1,2
1331,2017,8,9/21/2017,2,2,8,0,6,11,0,0,0,45,3,43,2,1,2017,9,21,0.955555556,2
1332,2017,10,10/9/2017,1,1,8,0,5,24,0,4,2,22,2,16,1,1,2017,10,9,0.727272727,2
1333,2017,2,8/7/2017,1,0,8,0,0,10,0,4,2,33,2,31,1,1,2017,8,7,0.939393939,2
1334,2017,5,8/30/2017,4,1,8,0,6,11,0,0,0,50,3,41,2,1,2017,8,30,0.82,2
1335,2017,5,8/31/2017,2,2,8,0,6,11,0,0,0,45,3,38,2,1,2017,8,31,0.844444444,2
1336,2017,9,10/4/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,10,4,1,2
1337,2017,12,10/23/2017,1,1,8,0,5,24,0,4,2,22,2,22,1,1,2017,10,23,1,2
1338,2017,8,9/20/2017,4,0,8,0,6,12,0,0,0,50,3,43,2,1,2017,9,20,0.86,2
1339,2017,2,8/10/2017,2,3,8,0,6,7,0,2,0,40,2,39,2,1,2017,8,10,0.975,2
1340,2017,10,10/10/2017,3,0,8,0,6,11,0,0,0,46,3,43,2,1,2017,10,10,0.934782609,2
1341,2017,1,8/4/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,8,4,1,2
1342,2017,2,8/9/2017,4,0,8,0,6,12,0,0,0,50,3,50,2,1,2017,8,9,1,2
1343,2017,6,9/5/2017,3,1,8,2,6,12,0,4,2,24,1,24,1,1,2017,9,5,1,2
1344,2017,5,8/31/2017,2,1,8,2,6,23,0,4,2,20,1,17,1,1,2017,8,31,0.85,2
1345,2017,4,8/23/2017,4,2,8,0,6,11,0,4,2,35,3,32,2,1,2017,8,23,0.914285714,2
1346,2017,2,8/7/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,7,1,2
1347,2017,12,10/23/2017,1,0,8,0,5,15,0,4,2,26,1,13,1,1,2017,10,23,0.5,1
1348,2017,11,10/16/2017,1,2,8,0,6,11,0,4,0,17,3,14,1,1,2017,10,16,0.823529412,2
1349,2017,9,10/4/2017,4,2,8,0,6,11,0,4,2,35,3,32,2,1,2017,10,4,0.914285714,2
1350,2017,4,8/24/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,8,24,1,2
1351,2017,0,7/25/2017,3,2,8,0,6,11,0,4,0,40,3,36,2,1,2017,7,25,0.9,2
1352,2017,0,7/28/2017,0,0,8,0,6,11,0,4,0,44,3,32,2,1,2017,7,28,0.727272727,2
1353,2017,2,8/10/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,10,1,2
1354,2017,10,10/10/2017,3,3,8,0,6,11,0,4,0,41,3,34,2,1,2017,10,10,0.829268293,2
1355,2017,2,8/9/2017,4,1,8,0,6,11,0,0,0,50,3,49,2,1,2017,8,9,0.98,2
1356,2017,6,9/5/2017,3,3,8,0,6,11,0,4,0,41,3,41,2,1,2017,9,5,1,2
1357,2017,6,9/5/2017,3,2,8,0,6,11,0,4,0,40,3,35,2,1,2017,9,5,0.875,2
1358,2017,11,10/18/2017,4,0,8,0,6,12,0,0,0,50,3,48,2,1,2017,10,18,0.96,2
1359,2017,12,10/24/2017,3,1,8,2,6,12,0,4,2,24,1,20,1,1,2017,10,24,0.833333333,2
1360,2017,7,9/14/2017,2,1,8,2,6,23,0,4,2,20,1,17,1,1,2017,9,14,0.85,2
1361,2017,8,9/21/2017,2,3,8,0,6,7,0,2,0,40,2,13,1,1,2017,9,21,0.325,1
1362,2017,0,7/27/2017,2,3,8,0,6,7,0,2,0,40,2,38,2,1,2017,7,27,0.95,2
1363,2017,12,10/23/2017,1,0,8,0,5,15,0,4,2,26,1,13,1,1,2017,10,23,0.5,1
1364,2017,0,7/28/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,7,28,1,2
1365,2017,11,10/16/2017,1,0,8,0,5,15,0,4,2,26,1,14,1,1,2017,10,16,0.538461538,1
1366,2017,10,10/12/2017,2,0,8,0,6,12,0,4,0,49,3,30,1,1,2017,10,12,0.612244898,2
1367,2017,10,10/12/2017,2,3,8,0,6,7,0,2,0,40,2,40,2,1,2017,10,12,1,2
1368,2017,7,9/14/2017,2,0,8,0,6,12,0,4,0,49,3,37,2,1,2017,9,14,0.755102041,2
1369,2017,2,8/9/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,8,9,1,2
1370,2017,11,10/18/2017,4,2,8,0,6,11,0,4,2,35,3,35,2,1,2017,10,18,1,2
1371,2017,3,8/17/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,8,17,1,2
1372,2017,8,9/21/2017,2,1,8,2,6,23,0,4,2,20,1,20,1,1,2017,9,21,1,2
1373,2017,12,10/24/2017,3,2,8,0,6,11,0,4,0,40,3,34,2,1,2017,10,24,0.85,2
1374,2017,6,9/4/2017,1,1,8,0,5,24,0,4,2,22,2,22,1,1,2017,9,4,1,2
1375,2017,8,9/18/2017,1,1,8,0,5,24,0,4,2,22,2,21,1,1,2017,9,18,0.954545455,2
1376,2017,0,7/27/2017,2,0,8,0,6,12,0,4,0,49,3,27,1,1,2017,7,27,0.551020408,1
1377,2017,6,9/4/2017,1,0,8,0,5,15,0,4,2,26,1,12,1,1,2017,9,4,0.461538462,1
1378,2017,0,7/25/2017,3,3,8,0,6,11,0,4,0,41,3,33,2,1,2017,7,25,0.804878049,2
1379,2017,6,9/6/2017,4,1,8,0,6,11,0,0,0,50,3,46,2,1,2017,9,6,0.92,2
1380,2017,0,7/24/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,7,24,1,2
1381,2017,6,9/5/2017,3,0,8,0,6,11,0,0,0,46,3,40,2,1,2017,9,5,0.869565217,2
1382,2017,8,9/20/2017,4,2,8,0,6,11,0,4,2,35,3,27,1,1,2017,9,20,0.771428571,2
1383,2017,4,8/21/2017,1,0,8,0,5,15,0,4,2,26,1,21,1,1,2017,8,21,0.807692308,2
1384,2017,7,9/15/2017,0,0,8,0,6,11,0,4,0,44,3,44,2,1,2017,9,15,1,2
1385,2017,10,10/13/2017,0,2,8,0,6,11,0,4,0,42,3,42,2,1,2017,10,13,1,2
1386,2017,8,9/18/2017,1,0,8,0,5,15,0,4,2,26,1,11,1,1,2017,9,18,0.423076923,1
1387,2017,1,8/1/2017,3,2,8,0,6,11,0,4,0,40,3,40,2,1,2017,8,1,1,2
1388,2017,7,9/14/2017,2,3,8,0,6,7,0,2,0,40,2,36,2,1,2017,9,14,0.9,2
1389,2017,8,9/18/2017,1,0,8,0,0,10,0,4,2,33,2,18,1,1,2017,9,18,0.545454545,1
1390,2017,6,9/8/2017,0,0,8,0,6,11,0,4,0,44,3,41,2,1,2017,9,8,0.931818182,2
1391,2017,7,9/14/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,9,14,1,2
1392,2017,11,10/18/2017,4,1,8,0,6,11,0,0,0,50,3,42,2,1,2017,10,18,0.84,2
1393,2017,4,8/21/2017,1,0,8,0,0,10,0,4,2,33,2,26,1,1,2017,8,21,0.787878788,2
1394,2017,4,8/21/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,8,21,1,2
1395,2017,3,8/17/2017,2,2,8,0,6,11,0,0,0,45,3,38,2,1,2017,8,17,0.844444444,2
1396,2017,0,7/24/2017,1,0,8,0,0,10,0,4,2,33,2,29,1,1,2017,7,24,0.878787879,2
1397,2017,6,9/4/2017,1,0,8,0,0,10,0,4,2,33,2,20,1,1,2017,9,4,0.606060606,2
1398,2017,3,8/17/2017,2,3,8,0,6,7,0,2,0,40,2,39,2,1,2017,8,17,0.975,2
1399,2017,0,7/27/2017,2,2,8,0,6,11,0,0,0,45,3,45,2,1,2017,7,27,1,2
1400,2017,1,8/1/2017,3,1,8,2,6,12,0,4,2,24,1,23,1,1,2017,8,1,0.958333333,2
1401,2017,0,7/25/2017,3,0,8,0,6,11,0,0,0,46,3,46,2,1,2017,7,25,1,2
1402,2017,8,9/18/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,9,18,1,2
1403,2017,6,9/8/2017,0,2,8,0,6,11,0,4,0,42,3,34,2,1,2017,9,8,0.80952381,2
1404,2017,11,10/16/2017,1,0,8,0,5,15,0,4,2,26,1,14,1,1,2017,10,16,0.538461538,1
1405,2017,11,10/16/2017,1,1,8,0,5,24,0,4,2,22,2,16,1,1,2017,10,16,0.727272727,2
1406,2017,10,10/12/2017,2,1,8,2,6,23,0,4,2,20,1,17,1,1,2017,10,12,0.85,2
1407,2017,3,8/17/2017,2,0,8,0,6,12,0,4,0,49,3,36,2,1,2017,8,17,0.734693878,2
1408,2017,6,9/4/2017,1,2,8,0,6,11,0,4,0,17,3,17,1,1,2017,9,4,1,2
1409,2017,0,7/24/2017,1,1,8,0,5,24,0,4,2,22,2,13,1,1,2017,7,24,0.590909091,1
1410,2017,1,8/1/2017,3,3,8,0,6,11,0,4,0,41,3,29,1,1,2017,8,1,0.707317073,2
1411,2017,1,8/1/2017,3,0,8,0,6,11,0,0,0,46,3,40,2,1,2017,8,1,0.869565217,2
1412,2017,7,9/13/2017,4,0,0,0,5,28,0,2,2,271,1,89,3,1,2017,9,13,0.328413284,1
1413,2017,8,9/22/2017,0,0,0,0,2,17,1,4,1,303,1,67,3,1,2017,9,22,0.221122112,0
1414,2017,7,9/13/2017,4,2,0,0,4,26,1,4,2,404,1,69,3,1,2017,9,13,0.170792079,0
1415,2017,4,8/24/2017,2,0,0,0,6,30,0,4,2,269,2,97,3,1,2017,8,24,0.360594796,1
1416,2017,1,8/3/2017,2,2,0,0,5,8,0,4,2,381,2,189,4,2,2017,8,3,0.496062992,1
1417,2017,2,8/8/2017,3,0,0,0,5,28,0,2,2,231,1,79,3,1,2017,8,8,0.341991342,1
1418,2017,3,8/15/2017,3,1,0,0,5,8,0,4,2,447,1,183,4,2,2017,8,15,0.409395973,1
1419,2017,1,8/3/2017,2,3,0,0,6,18,0,4,2,374,2,159,4,2,2017,8,3,0.42513369,1
1420,2017,3,8/18/2017,0,1,0,0,4,26,1,4,2,404,1,62,3,1,2017,8,18,0.153465347,0
1421,2017,7,9/13/2017,4,2,0,0,5,8,0,4,2,291,2,126,4,2,2017,9,13,0.432989691,1
1422,2017,2,8/7/2017,1,1,0,0,6,23,0,4,2,296,2,137,4,2,2017,8,7,0.462837838,1
1423,2017,3,8/16/2017,4,1,0,0,6,18,0,4,2,400,2,196,4,2,2017,8,16,0.49,1
1424,2017,3,8/16/2017,4,0,0,0,6,18,0,4,2,416,2,169,4,2,2017,8,16,0.40625,1
1425,2017,3,8/16/2017,4,2,0,0,5,8,0,4,2,291,2,181,4,2,2017,8,16,0.621993127,2
1426,2017,8,9/22/2017,0,0,0,0,5,8,0,4,2,447,1,94,3,1,2017,9,22,0.210290828,0
1427,2017,2,8/9/2017,4,0,0,0,5,28,0,2,2,271,1,160,4,2,2017,8,9,0.590405904,1
1428,2017,9,10/3/2017,3,1,0,0,5,8,0,4,2,447,1,108,4,2,2017,10,3,0.241610738,0
1429,2017,7,9/13/2017,4,0,0,0,6,18,0,4,2,416,2,139,4,2,2017,9,13,0.334134615,1
1430,2017,1,8/3/2017,2,2,0,0,6,18,0,4,2,397,2,207,5,2,2017,8,3,0.521410579,1
1431,2017,4,8/22/2017,3,2,0,0,4,26,1,4,2,404,1,69,3,1,2017,8,22,0.170792079,0
1432,2017,3,8/16/2017,4,2,0,0,4,26,1,4,2,404,1,95,3,1,2017,8,16,0.235148515,0
1433,2017,2,8/8/2017,3,0,0,0,2,17,1,4,1,321,1,123,4,2,2017,8,8,0.38317757,1
1434,2017,3,8/18/2017,0,3,0,1,2,25,0,4,2,326,1,286,5,2,2017,8,18,0.877300613,2
1435,2017,2,8/8/2017,3,2,0,0,4,26,1,4,2,404,1,92,3,1,2017,8,8,0.227722772,0
1436,2017,9,10/3/2017,3,2,0,0,4,26,1,4,2,404,1,71,3,1,2017,10,3,0.175742574,0
1437,2017,4,8/22/2017,3,0,0,0,6,23,0,4,2,455,2,307,5,2,2017,8,22,0.674725275,2
1438,2017,3,8/16/2017,4,3,0,0,2,16,0,4,0,344,3,192,4,2,2017,8,16,0.558139535,1
1439,2017,3,8/14/2017,1,2,0,0,5,8,0,4,2,399,2,165,4,2,2017,8,14,0.413533835,1
1440,2017,7,9/11/2017,1,2,0,0,5,8,0,4,2,399,2,92,3,1,2017,9,11,0.230576441,0
1441,2017,7,9/11/2017,1,1,0,0,6,23,0,4,2,296,2,74,3,1,2017,9,11,0.25,0
1442,2017,9,10/3/2017,3,2,0,0,5,8,0,4,2,399,2,89,3,1,2017,10,3,0.223057644,0
1443,2017,2,8/8/2017,3,2,0,0,5,8,0,4,2,399,2,174,4,2,2017,8,8,0.436090226,1
1444,2017,3,8/14/2017,1,1,0,0,6,23,0,4,2,296,2,126,4,2,2017,8,14,0.425675676,1
1445,2017,5,8/31/2017,2,0,0,0,6,30,0,4,2,269,2,75,3,1,2017,8,31,0.278810409,0
1446,2017,5,9/1/2017,0,0,0,0,5,8,0,4,2,447,1,106,4,2,2017,9,1,0.237136465,0
1447,2017,7,9/13/2017,4,1,0,0,6,18,0,4,2,400,2,168,4,2,2017,9,13,0.42,1
1448,2017,7,9/11/2017,1,2,0,0,2,16,0,4,2,418,2,130,4,2,2017,9,11,0.311004785,1
1449,2017,4,8/23/2017,4,2,0,0,5,8,0,4,2,291,2,153,4,2,2017,8,23,0.525773196,1
1450,2017,2,8/7/2017,1,2,0,0,5,8,0,4,2,399,2,204,5,2,2017,8,7,0.511278195,1
1451,2017,4,8/22/2017,3,2,0,0,5,8,0,4,2,399,2,151,4,2,2017,8,22,0.378446115,1
1452,2017,2,8/11/2017,0,0,0,0,5,8,0,4,2,447,1,153,4,2,2017,8,11,0.342281879,1
1453,2017,10,10/9/2017,1,1,0,0,5,15,0,4,2,386,1,132,4,2,2017,10,9,0.341968912,1
1454,2017,2,8/8/2017,3,1,0,0,5,8,0,4,2,447,1,225,5,2,2017,8,8,0.503355705,1
1455,2017,2,8/9/2017,4,2,0,0,4,26,1,4,2,404,1,113,4,2,2017,8,9,0.27970297,0
1456,2017,4,8/22/2017,3,0,0,0,2,17,1,4,1,321,1,95,3,1,2017,8,22,0.295950156,0
1457,2017,6,9/5/2017,3,0,0,0,5,28,0,2,2,231,1,55,3,1,2017,9,5,0.238095238,0
1458,2017,3,8/14/2017,1,1,0,0,5,15,0,4,2,386,1,139,4,2,2017,8,14,0.360103627,1
